"","Fecha","Folio","Nombre","Descripcion","Cantidad","Unidad","ClaveUnidad","ValorUnitario","ClaveProdServ","TipoCambio","Importe","SubTotal","Total","Moneda","Material","Marca","Clave","Unds","Fruta","Embalaje","Dolar","Unitario_real","Unitario_iva"
"314",2017-12-12,2429,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA 18 OZ ALPASA, ESTA FACTURA AVALA LA REMISION 12038.",1000,"PIEZA","H87",0.87,"24121503",18.9445,870,4730.1,5486.92,"USD","CAJAS","ALPASA",NA,NA,NA,"12X18OZ",18.93765,0.87,1.0092
"315",2017-12-12,2429,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA ROUGE PARFUM 4.4 OZ ALPASA",7500,"PIEZA","H87",0.33,"24121503",18.9445,2475,4730.1,5486.92,"USD","CAJAS","ALPASA",NA,NA,"ZARZAMORA","12X4.4OZ",18.93765,0.33,0.3828
"316",2017-12-12,72722,"COOL PAK AG PACKAGING S DE RL DE CV","7256187HURSTBLKNAMXPDCV Hursts 12oz Blackberry",14400,"Case",NA,69,"0",18.8897,1656,1656,1920.96,"USD","CLAMS","HURST",NA,NA,"ZARZAMORA","12OZ",18.93765,0.115,0.1334
"317",2017-12-12,3844,"NAMINSA S.A. DE C.V.","CLAM CP 3705",9600,"PIEZAS","H87",0.05062,"24112902",18.9445,485.95,1521.62,1765.08,"USD","CLAMS",NA,"3705",NA,NA,"6OZ",18.93765,0.0506197916666667,0.0587189583333333
"318",2017-12-12,2424,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA 18 OZ ALPASA, ESTA FACTURA AVALA LA REMISION 12031.",2000,"PIEZA","H87",0.87,"24121503",18.9445,1740,1740,2018.4,"USD","CAJAS","ALPASA",NA,NA,NA,"12X18OZ",18.93765,0.87,1.0092
"319",2017-12-12,3844,"NAMINSA S.A. DE C.V.","CLAMS.3720 ARANDANOS 6 OZ  NP 5X5 900 UNDS",13500,"PIEZAS","H87",0.04398,"24112902",18.9445,593.73,1521.62,1765.08,"USD","CLAMS",NA,"3720",900,"ARANDANO","6OZ",18.93765,0.04398,0.0510168
"320",2017-12-13,3778,"Abacart Agricola, S. de P.R. de R.L.","ETIQ X PIST GS BCA 8 GS 8 DIG - PAQ C/10 ROLLOS-10,000 ET - USD",50,"PAQUETE",NA,3.42,"0",18.974,171,171,198.36,"USD","TRAZABILIDAD",NA,NA,NA,NA,NA,18.974,3.42,3.9672
"321",2017-12-14,3848,"NAMINSA S.A. DE C.V.","CLAMS.4004 18 OZ MORA 360 UNDS",3600,"PIEZAS","H87",0.10768,"24112902",18.974,387.65,3109.11,3606.56,"USD","CLAMS",NA,"4004",360,"ZARZAMORA","18OZ",19.0359125,0.107680555555556,0.124909444444444
"322",2017-12-14,3848,"NAMINSA S.A. DE C.V.","CLAMS.4007 ARANDANOS 18OZ 300 UNDS",7800,"PIEZAS","H87",0.11018,"24112902",18.974,859.4,3109.11,3606.56,"USD","CLAMS",NA,"4007",300,"ARANDANO","18OZ",19.0359125,0.110179487179487,0.127808205128205
"323",2017-12-14,2446,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA ALPASA 12/6 OZ",8100,"PIEZA","H87",0.313,"24121503",19.1391,2535.3,4382.1,5083.24,"USD","CAJAS","ALPASA",NA,NA,NA,"12X6OZ",19.0359125,0.313,0.36308
"324",2017-12-14,2446,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA PUNNET CON SEP, ESTA FACTURA AVALA LA REMISION 12055.",5400,"PIEZA","H87",0.342,"24121503",19.1391,1846.8,4382.1,5083.24,"USD","CAJAS","PUNNET",NA,NA,"ZARZAMORA","12X150G",19.0359125,0.342,0.39672
"325",2017-12-14,2447,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","INTERLOCK MULTIPLE GEN ZARZAMORA DISEÑO1, ESTA FACTURA AVALA LA REMISION 12056.",600,"PIEZA","H87",1.16,"24141607",19.1391,696,696,807.36,"USD","INTERLOCK",NA,NA,NA,"ZARZAMORA",NA,19.0359125,1.16,1.3456
"326",2017-12-14,27,"JESUS AMBROSIO MAGAÑA","ZARZAMORA 6 oz",3,"CAJAS","XBX",5.25322860146578,"50304701",NA,15.7596858043973,900,900,"MXN","TARIMA MADERA",NA,NA,NA,"ZARZAMORA","6OZ",19.0359125,5.25322860146578,6.09374517770031
"327",2017-12-14,3848,"NAMINSA S.A. DE C.V.","PADS 7X7 NEGRO DE 24 MIL UDS",48000,"PIEZAS","H87",0.0042,"11162100",18.974,201.6,3109.11,3606.56,"USD","PADS",NA,NA,NA,NA,NA,19.0359125,0.0042,0.004872
"328",2017-12-14,3848,"NAMINSA S.A. DE C.V.","PADS ABSORBENTES 13X13 15.000 UNDS NEGROS",30000,"PIEZAS","H87",0.013,"11162100",18.974,390,3109.11,3606.56,"USD","PADS",NA,NA,15000,NA,NA,19.0359125,0.013,0.01508
"329",2017-12-14,3848,"NAMINSA S.A. DE C.V.","CLAMS.3407 125 GRS MORA/ARANDANO 6 OZ 4X4 NG",31200,"PIEZAS","H87",0.04072,"24112902",18.974,1270.46,3109.11,3606.56,"USD","CLAMS",NA,"3407",NA,"MIXTO","4.4OZ",19.0359125,0.0407198717948718,0.0472350512820513
"330",2017-12-14,27,"JESUS AMBROSIO MAGAÑA","ZARZAMORA 6 oz",6,"CAJAS","XBX",5.25322860146578,"50304701",NA,31.5193716087947,900,900,"MXN","TARIMA MADERA",NA,NA,NA,"ZARZAMORA","6OZ",19.0359125,5.25322860146578,6.09374517770031
"331",2017-12-15,3851,"NAMINSA S.A. DE C.V.","PADS 6X7.5 NEGROS 28.800 UNDS",28800,"PIEZAS","H87",0.004,"11162100",19.1391,115.2,3207.88,3721.14,"USD","PADS",NA,NA,28800,NA,NA,19.1391,0.004,0.00464
"332",2017-12-15,3851,"NAMINSA S.A. DE C.V.","CLAMS.3407 125 GRS MORA/ARANDANO 6 OZ 4X4 NG",3600,"PIEZAS","H87",0.04072,"24112902",19.1391,146.59,3207.88,3721.14,"USD","CLAMS",NA,"3407",NA,"MIXTO","4.4OZ",19.1391,0.0407194444444444,0.0472345555555556
"333",2017-12-15,3851,"NAMINSA S.A. DE C.V.","PUNNETS 150 GRS MORA 5011",48000,"PIEZAS","H87",0.03576,"24112902",19.1391,1716.48,3207.88,3721.14,"USD","CLAMS","PUNNET","5011",NA,"ZARZAMORA","150G",19.1391,0.03576,0.0414816
"334",2017-12-15,3851,"NAMINSA S.A. DE C.V.","CLAMS.4004 18 OZ MORA 360 UNDS",11160,"PIEZAS","H87",0.11018,"24112902",19.1391,1229.61,3207.88,3721.14,"USD","CLAMS",NA,"4004",360,"ZARZAMORA","18OZ",19.1391,0.110180107526882,0.127808924731183
"335",2017-12-15,78320,"Novatec Pagani S.A. de C.V.","SEPARADOR HEXAP/INVERNADEROS PLUS REP",4000,"Piezas",NA,0.992732155639502,"0",1,3970.92862255801,76000,88160,"MXN",NA,NA,NA,NA,NA,NA,19.1391,0.992732155639502,1.15156930054182
"336",2017-12-18,73093,"COOL PAK AG PACKAGING S DE RL DE CV","7256187HURSTBLKNAMXPDCV Hursts 12oz Blackberry",43200,"Case",NA,69,"0",18.974,4968,4968,5762.88,"USD","CLAMS","HURST",NA,NA,"ZARZAMORA","12OZ",19.0471,0.115,0.1334
"337",2017-12-18,526,"LOGISTICS INTEROCEANICA DE CARGA S.A. DE C.V.","SEPARADOR PUNNET
FABRICADO EL 4/12/2017",15420,"PIEZAS","H87",0.085,"14121500",19.1202,1310.7,1310.7,1520.41,"USD","SEPARADOR PUNNET","PUNNET",NA,NA,"ZARZAMORA","PUNNET",19.0471,0.085,0.0986
"338",2017-12-18,28,"JESUS AMBROSIO MAGAÑA","ZARZAMORA 6 oz",6,"CAJAS","XBX",5.25014306639856,"50304701",NA,31.5008583983914,600,600,"MXN","TARIMA MADERA",NA,NA,NA,"ZARZAMORA","6OZ",19.0471,5.25014306639856,6.09016595702233
"339",2017-12-20,2476,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA ALPASA 12/6 OZ, AVALA REMISION 12055.",39,"PIEZA","H87",0.313,"24121503",19.1913,12.207,12.21,14.16,"USD","CAJAS","ALPASA",NA,NA,NA,"12X6OZ",19.1217,0.313,0.36308
"340",2017-12-20,2473,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA ALPASA 12/6 OZ",10800,"PIEZA","H87",0.313,"24121503",19.1913,3380.4,4946.4,5737.82,"USD","CAJAS","ALPASA",NA,NA,NA,"12X6OZ",19.1217,0.313,0.36308
"341",2017-12-20,3875,"NAMINSA S.A. DE C.V.","PUNNETS 150 GRS MORA 5011",13200,"PIEZAS","H87",0.03976,"24112902",19.0289,524.83,2346.09,2721.46,"USD","CLAMS","PUNNET","5011",NA,"ZARZAMORA","150G",19.1217,0.0397598484848485,0.0461214242424242
"342",2017-12-20,3875,"NAMINSA S.A. DE C.V.","PADS ABSORBENTES 13X13 15.000 UNDS NEGROS",15000,"PIEZAS","H87",0.013,"11162100",19.0289,195,2346.09,2721.46,"USD","PADS",NA,NA,15000,NA,NA,19.1217,0.013,0.01508
"343",2017-12-20,2473,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","INTERLOCK MULTIPLE GEN ZARZAMORA DISEÑO1",600,"PIEZA","H87",1.16,"24141607",19.1913,696,4946.4,5737.82,"USD","INTERLOCK",NA,NA,NA,"ZARZAMORA",NA,19.1217,1.16,1.3456
"344",2017-12-20,3875,"NAMINSA S.A. DE C.V.","CLAMS.4004 18 OZ MORA 360 UNDS",14760,"PIEZAS","H87",0.11018,"24112902",19.0289,1626.26,2346.09,2721.46,"USD","CLAMS",NA,"4004",360,"ZARZAMORA","18OZ",19.1217,0.110180216802168,0.127809051490515
"345",2017-12-20,2473,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA 18 OZ ALPASA",1000,"PIEZA","H87",0.87,"24121503",19.1913,870,4946.4,5737.82,"USD","CAJAS","ALPASA",NA,NA,NA,"12X18OZ",19.1217,0.87,1.0092
"346",2017-12-21,73369,"COOL PAK AG PACKAGING S DE RL DE CV","7256187HURSTBLKNAMXPDCV Hursts 12oz Blackberry",13800,"Case",NA,69,"0",19.1202,1587,1587,1840.92,"USD","CLAMS","HURST",NA,NA,"ZARZAMORA","12OZ",19.1676,0.115,0.1334
"347",2017-12-21,3881,"NAMINSA S.A. DE C.V.","PUNNETS 150 GRS MORA 5011",130800,"PIEZAS","H87",0.039,"24112902",19.1913,5101.2,5677.2,6585.55,"USD","CLAMS","PUNNET","5011",NA,"ZARZAMORA","150G",19.1676,0.039,0.04524
"348",2017-12-21,29,"JESUS AMBROSIO MAGAÑA","ZARZAMORA 6 oz",4,"CAJAS","XBX",5.21713725244684,"50304701",NA,20.8685490097873,400,400,"MXN","TARIMA MADERA",NA,NA,NA,"ZARZAMORA","6OZ",19.1676,5.21713725244684,6.05187921283833
"349",2017-12-21,3881,"NAMINSA S.A. DE C.V.","PADS 6X7.5 NEGROS 28.800 UNDS",144000,"PIEZAS","H87",0.004,"11162100",19.1913,576,5677.2,6585.55,"USD","PADS",NA,NA,28800,NA,NA,19.1676,0.004,0.00464
"350",2017-12-22,2461,"International Baskets S.A. de C.V.","6 OZ #2 BLACKBERRY ALPASA FARMS",144000,"PIEZAS",NA,0.046,"0",19.2291,6624,6624,7683.84,"USD","CLAMS","ALPASA",NA,NA,"ZARZAMORA","6OZ",19.2445111111111,0.046,0.05336
"351",2017-12-22,2490,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA ALPASA 12/6 OZ",12150,"PIEZA","H87",0.313,"24121503",19.3962,3802.95,4846.95,5622.46,"USD","CAJAS","ALPASA",NA,NA,NA,"12X6OZ",19.2445111111111,0.313,0.36308
"352",2017-12-22,2490,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","INTERLOCK MULTIPLE GEN ZARZAMORA DISEÑO1",900,"PIEZA","H87",1.16,"24141607",19.3962,1044,4846.95,5622.46,"USD","INTERLOCK",NA,NA,NA,"ZARZAMORA",NA,19.2445111111111,1.16,1.3456
"353",2017-12-22,3930,"PENPACK S DE RL DE CV","6 OZ BB ALPASA ORG",15984,"CAJA","XBX",20.868,"13101900",19.19,751.248,4883.11,5664.41,"USD","CLAMS","ALPASA",NA,NA,NA,"6OZ",19.2445111111111,0.047,0.05452
"354",2017-12-22,3931,"PENPACK S DE RL DE CV","6 OZ BB ALPASA CONV",63936,"CAJA","XBX",20.86,"13101900",19.19,3003.84,9011.52,10453.36,"USD","CLAMS","ALPASA",NA,NA,NA,"6OZ",19.2445111111111,0.046981981981982,0.0544990990990991
"355",2017-12-22,3930,"PENPACK S DE RL DE CV","6 OZ BB ALPASA CONV",87912,"CAJA","XBX",20.868,"13101900",19.19,4131.864,4883.11,5664.41,"USD","CLAMS","ALPASA",NA,NA,NA,"6OZ",19.2445111111111,0.047,0.05452
"356",2017-12-22,3932,"PENPACK S DE RL DE CV","6 OZ BB ALPASA CONV",175824,"CAJA","XBX",20.86,"13101900",19.19,8260.56,8260.56,9582.25,"USD","CLAMS","ALPASA",NA,NA,NA,"6OZ",19.2445111111111,0.046981981981982,0.0544990990990991
"357",2017-12-22,2460,"International Baskets S.A. de C.V.","6 OZ #2 BLACKBERRY ALPASA FARMS",288000,"PIEZAS",NA,0.046,"0",19.2291,13248,13248,15367.68,"USD","CLAMS","ALPASA",NA,NA,"ZARZAMORA","6OZ",19.2445111111111,0.046,0.05336
"358",2017-12-22,3931,"PENPACK S DE RL DE CV","6 OZ BB ALPASA ORG",127872,"CAJA","XBX",20.86,"13101900",19.19,6007.68,9011.52,10453.36,"USD","CLAMS","ALPASA",NA,NA,NA,"6OZ",19.2445111111111,0.046981981981982,0.0544990990990991
"359",2017-12-26,3889,"NAMINSA S.A. DE C.V.","CLAM ARANDANO 6OZ 5X4 NP",28800,"PIEZAS","H87",0.04818,"24112902",19.3962,1387.58,3496.62,4056.08,"USD","CLAMS",NA,NA,NA,"ARANDANO","6OZ",19.4832461538462,0.0481798611111111,0.0558886388888889
"360",2017-12-26,3889,"NAMINSA S.A. DE C.V.","CLAM C/PN 3705A",18000,"PIEZAS","H87",0.05062,"24112902",19.3962,911.16,3496.62,4056.08,"USD","CLAMS",NA,"3705",NA,NA,"6OZ",19.4832461538462,0.05062,0.0587192
"361",2017-12-26,3894,"NAMINSA S.A. DE C.V.","CLAM ARANDANO 6OZ 5X4 NP",22500,"PIEZAS","H87",0.04818,"24112902",19.3962,1084.05,2420.42,2807.69,"USD","CLAMS",NA,NA,NA,"ARANDANO","6OZ",19.4832461538462,0.04818,0.0558888
"362",2017-12-26,2495,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA ROUGE PARFUM 4.4 OZ ALPASA",6000,"PIEZA","H87",0.33,"24121503",19.5848,1980,8682.67,10071.9,"USD","CAJAS","ALPASA",NA,NA,"ZARZAMORA","12X4.4OZ",19.4832461538462,0.33,0.3828
"363",2017-12-26,2495,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA GENERICA ALPASA FARMS 6OZ",5744,"PIEZA","H87",0.313,"24121503",19.5848,1797.872,8682.67,10071.9,"USD","CAJAS","ALPASA",NA,NA,NA,"12X6OZ",19.4832461538462,0.313,0.36308
"364",2017-12-26,3894,"NAMINSA S.A. DE C.V.","CLAM C/PN 3705A",26400,"PIEZAS","H87",0.05062,"24112902",19.3962,1336.37,2420.42,2807.69,"USD","CLAMS",NA,"3705",NA,NA,"6OZ",19.4832461538462,0.0506200757575758,0.0587192878787879
"365",2017-12-26,3889,"NAMINSA S.A. DE C.V.","CLAM CP 3705",6000,"PIEZAS","H87",0.04868,"24112902",19.3962,292.08,3496.62,4056.08,"USD","CLAMS",NA,"3705",NA,NA,"6OZ",19.4832461538462,0.04868,0.0564688
"366",2017-12-26,2495,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","INTERLOCK MULTIPLE GEN ZARZAMORA DISEÑO1",1200,"PIEZA","H87",1.16,"24141607",19.5848,1392,8682.67,10071.9,"USD","INTERLOCK",NA,NA,NA,"ZARZAMORA",NA,19.4832461538462,1.16,1.3456
"367",2017-12-26,3889,"NAMINSA S.A. DE C.V.","CLAM CP 3705",3600,"PIEZAS","H87",0.04913,"24112902",19.3962,176.87,3496.62,4056.08,"USD","CLAMS",NA,"3705",NA,NA,"6OZ",19.4832461538462,0.0491305555555556,0.0569914444444444
"368",2017-12-26,2495,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA ALPASA 12/6 OZ",6954,"PIEZA","H87",0.313,"24121503",19.5848,2176.602,8682.67,10071.9,"USD","CAJAS","ALPASA",NA,NA,NA,"12X6OZ",19.4832461538462,0.313,0.36308
"369",2017-12-26,2495,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA PUNNET CON SEP",3907,"PIEZA","H87",0.342,"24121503",19.5848,1336.194,8682.67,10071.9,"USD","CAJAS","PUNNET",NA,NA,"ZARZAMORA","12X150G",19.4832461538462,0.342,0.39672
"370",2017-12-26,3889,"NAMINSA S.A. DE C.V.","CLAM CP 3705",14400,"PIEZAS","H87",0.05062,"24112902",19.3962,728.93,3496.62,4056.08,"USD","CLAMS",NA,"3705",NA,NA,"6OZ",19.4832461538462,0.0506201388888889,0.0587193611111111
"371",2017-12-26,3833,"Abacart Agricola, S. de P.R. de R.L.","ETIQ PISTOLA PLASTICA TRAK 8GS - USD",20,"PIEZA",NA,29.45,"0",19.5848,589,589,683.24,"USD","PISTOLA",NA,NA,NA,NA,NA,19.4832461538462,29.45,34.162
"372",2017-12-27,1652,"ARELY ALEJANDRA NUÑEZ MARTINEZ","BASE TERMICA",110,"PIEZA",NA,6.99,"0",19.72,768.9,3551.4,4119.62,"USD","BASES TERMICAS",NA,NA,NA,NA,NA,19.60116,6.99,8.1084
"373",2017-12-27,1653,"ARELY ALEJANDRA NUÑEZ MARTINEZ","PATIN HIDRAULICO MARCA JAE",1,"PIEZA",NA,NA,"0",NA,NA,11172.41,12960,NA,"OTROS",NA,NA,NA,NA,NA,19.60116,NA,NA
"374",2017-12-27,1652,"ARELY ALEJANDRA NUÑEZ MARTINEZ","CUBIERTA TERMICA DE 1.80 MTS",105,"PIEZA",NA,26.5,"0",19.72,2782.5,3551.4,4119.62,"USD","CUBIERTAS TERMICAS",NA,NA,NA,NA,NA,19.60116,26.5,30.74
"375",2017-12-27,1651,"ARELY ALEJANDRA NUÑEZ MARTINEZ","FLEJE VERDE LISO DE 1/2",2,"PIEZA",NA,NA,"0",NA,NA,87885.25,101946.89,NA,"FLEJE",NA,NA,NA,NA,NA,19.60116,NA,NA
"376",2017-12-27,1651,"ARELY ALEJANDRA NUÑEZ MARTINEZ","PLACA UNICEL 1*1.2*2CM",60,"PIEZA",NA,NA,"0",NA,NA,87885.25,101946.89,NA,"UNICEL",NA,NA,NA,NA,NA,19.60116,NA,NA
"377",2017-12-27,1651,"ARELY ALEJANDRA NUÑEZ MARTINEZ","GEL REFRIGERANTE",2500,"PIEZA",NA,NA,"0",NA,NA,87885.25,101946.89,NA,"GEL",NA,NA,NA,NA,NA,19.60116,NA,NA
"378",2017-12-27,1651,"ARELY ALEJANDRA NUÑEZ MARTINEZ","CINTURON PARA GEL REFRIGERANTE",90.15,"KILO",NA,NA,"0",NA,NA,87885.25,101946.89,NA,"GEL",NA,NA,NA,NA,NA,19.60116,NA,NA
"379",2017-12-27,3908,"NAMINSA S.A. DE C.V.","CLAM CP 3705",40200,"PIEZAS","H87",0.05062,"24112902",19.5848,2034.92,2902.16,3366.51,"USD","CLAMS",NA,"3705",NA,NA,"6OZ",19.60116,0.0506199004975124,0.0587190845771144
"380",2017-12-27,73573,"COOL PAK AG PACKAGING S DE RL DE CV","CORRGTETRAYBLKGENIP4406OZ 32219 CAJA 6OZ BLK GENERICA",1000,"Each",NA,0.45,"0",19.3962,450,450,522,"USD","CAJAS",NA,NA,NA,NA,"12X6OZ",19.60116,0.45,0.522
"381",2017-12-27,1651,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINERO CARTON BCO DE 1.00 MT 4*4"" C-190 ",900,"PIEZA",NA,NA,"0",NA,NA,87885.25,101946.89,NA,"ESQUINERO",NA,NA,NA,NA,"4.4OZ",19.60116,NA,NA
"382",2017-12-27,3908,"NAMINSA S.A. DE C.V.","CLAM ARANDANO 6OZ 5X4 NP",18000,"PIEZAS","H87",0.04818,"24112902",19.5848,867.24,2902.16,3366.51,"USD","CLAMS",NA,NA,NA,"ARANDANO","6OZ",19.60116,0.04818,0.0558888
"383",2017-12-27,1653,"ARELY ALEJANDRA NUÑEZ MARTINEZ","SERVICIO DE MANTENIMIENTO DE PATIN HIDRAULICO",1,"SERVICIO",NA,NA,"0",NA,NA,11172.41,12960,NA,"OTROS",NA,NA,NA,NA,NA,19.60116,NA,NA
"384",2017-12-27,1651,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINERO PLASTICO DE 1.90 MTS",1200,"PIEZA",NA,NA,"0",NA,NA,87885.25,101946.89,NA,"ESQUINERO",NA,NA,NA,NA,NA,19.60116,NA,NA
"385",2017-12-27,1651,"ARELY ALEJANDRA NUÑEZ MARTINEZ","JUEGO DE HERRAMIENTAS",2,"PIEZA",NA,NA,"0",NA,NA,87885.25,101946.89,NA,"HERRAMIENTAS",NA,NA,NA,NA,NA,19.60116,NA,NA
"386",2017-12-27,1651,"ARELY ALEJANDRA NUÑEZ MARTINEZ","TARIMA PLASTICA 1*120",200,"PIEZA",NA,NA,"0",NA,NA,87885.25,101946.89,NA,"TARIMA",NA,NA,NA,NA,NA,19.60116,NA,NA
"387",2017-12-28,3919,"NAMINSA S.A. DE C.V.","CLAMS.3407 125 GRS MORA/ARANDANO 6 OZ 4X4 NG",54600,"PIEZAS","H87",0.04072,"24112902",19.7223,2223.31,3306.01,3834.97,"USD","CLAMS",NA,"3407",NA,"MIXTO","4.4OZ",19.7545,0.0407199633699634,0.0472351575091575
"388",2017-12-28,45225,"BIO PAPPEL S.A.B. DE C.V.","SEPARADOR  PARTE DE: INTERLOCK PARA CAJA PUNET CAT  1",1000,"MILLAR","MIL",633.61,"14121500",19.7867,633.61,3557.61,4126.83,"USD","INTERLOCK","PUNNET",NA,NA,"ZARZAMORA","PUNNET",19.7545,0.63361,0.7349876
"389",2017-12-28,3919,"NAMINSA S.A. DE C.V.","CLAM ARANDANO 6OZ 5X4 NP",18000,"PIEZAS","H87",0.04615,"24112902",19.7223,830.7,3306.01,3834.97,"USD","CLAMS",NA,NA,NA,"ARANDANO","6OZ",19.7545,0.04615,0.053534
"390",2017-12-28,2507,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA ALPASA 12/6 OZ",16200,"PIEZA","H87",0.313,"24121503",19.7867,5070.6,5070.6,5881.9,"USD","CAJAS","ALPASA",NA,NA,NA,"12X6OZ",19.7545,0.313,0.36308
"391",2017-12-28,3919,"NAMINSA S.A. DE C.V.","PADS ABSORBENTES 77X77 NEGROS 30.000 UNDS",60000,"PIEZAS","H87",0.0042,"11162100",19.7223,252,3306.01,3834.97,"USD","PADS",NA,NA,30000,NA,NA,19.7545,0.0042,0.004872
"392",2017-12-28,45225,"BIO PAPPEL S.A.B. DE C.V.","EXTERIOR  PARTE DE: CAJA BERRIES 12/4.4 OZ",8600,"MILLAR","MIL",340,"14121500",19.7867,2924,3557.61,4126.83,"USD","CAJAS",NA,NA,NA,NA,"12X4.4OZ",19.7545,0.34,0.3944
"393",2017-12-29,1656,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ROLLO DE PELICULA PLASTICA 18/60/1200",4,"PIEZA",NA,NA,"0",NA,NA,25273,29316.68,NA,"EMPLAYE",NA,NA,NA,NA,NA,19.7867,NA,NA
"394",2017-12-29,3925,"NAMINSA S.A. DE C.V.","CLAM CP 3705",24000,"PIEZAS","H87",0.05062,"24112902",19.7867,1214.88,18772.68,21776.31,"USD","CLAMS",NA,"3705",NA,NA,"6OZ",19.7867,0.05062,0.0587192
"395",2017-12-29,3925,"NAMINSA S.A. DE C.V.","CLAMS.4004 18 OZ MORA 360 UNDS",4680,"PIEZAS","H87",0.11018,"24112902",19.7867,515.64,18772.68,21776.31,"USD","CLAMS",NA,"4004",360,"ZARZAMORA","18OZ",19.7867,0.110179487179487,0.127808205128205
"396",2017-12-29,30,"JESUS AMBROSIO MAGAÑA","ZARZAMORA 6 oz",8,"CAJAS","XBX",3.28503489717841,"50304701",NA,26.2802791774273,520,520,"MXN","TARIMA MADERA",NA,NA,NA,"ZARZAMORA","6OZ",19.7867,3.28503489717841,3.81064048072695
"397",2017-12-29,1656,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINERO CARTON BCO DE 1.50 MTS 4*4"" C-190 ",200,"PIEZA",NA,NA,"0",NA,NA,25273,29316.68,NA,"ESQUINERO",NA,NA,NA,NA,"4.4OZ",19.7867,NA,NA
"398",2017-12-29,1656,"ARELY ALEJANDRA NUÑEZ MARTINEZ","TARIMA PLASTICA 1*120",50,"PIEZA",NA,NA,"0",NA,NA,25273,29316.68,NA,"TARIMA",NA,NA,NA,NA,NA,19.7867,NA,NA
"399",2017-12-29,1656,"ARELY ALEJANDRA NUÑEZ MARTINEZ","CINTA ADHESIVA 48*150",36,"PIEZA",NA,NA,"0",NA,NA,25273,29316.68,NA,"MASKING",NA,NA,NA,NA,NA,19.7867,NA,NA
"400",2017-12-29,3925,"NAMINSA S.A. DE C.V.","PADS ABSORBENTES 77X77 NEGROS 30.000 UNDS",30000,"PIEZAS","H87",0.055,"11162100",19.7867,1650,18772.68,21776.31,"USD","PADS",NA,NA,30000,NA,NA,19.7867,0.055,0.0638
"401",2017-12-29,1656,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINERO PLASTICO DE 1.90 MTS",300,"PIEZA",NA,NA,"0",NA,NA,25273,29316.68,NA,"ESQUINERO",NA,NA,NA,NA,NA,19.7867,NA,NA
"402",2017-12-29,1656,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINERO CARTON BCO DE 1.00 MT 4*4"" C-190 ",300,"PIEZA",NA,NA,"0",NA,NA,25273,29316.68,NA,"ESQUINERO",NA,NA,NA,NA,"4.4OZ",19.7867,NA,NA
"403",2017-12-29,3925,"NAMINSA S.A. DE C.V.","CLAMS.3407 125 GRS MORA/ARANDANO 6 OZ 4X4 NG",37800,"PIEZAS","H87",0.4072,"24112902",19.7867,15392.16,18772.68,21776.31,"USD","CLAMS",NA,"3407",NA,"MIXTO","4.4OZ",19.7867,0.4072,0.472352
"404",2017-12-29,1656,"ARELY ALEJANDRA NUÑEZ MARTINEZ","FLEJE VERDE LISO DE 1/2",2,"PIEZA",NA,NA,"0",NA,NA,25273,29316.68,NA,"FLEJE",NA,NA,NA,NA,NA,19.7867,NA,NA
"405",2017-12-29,1656,"ARELY ALEJANDRA NUÑEZ MARTINEZ","PLACA UNICEL 1*1.2*2CM",40,"PIEZA",NA,NA,"0",NA,NA,25273,29316.68,NA,"UNICEL",NA,NA,NA,NA,NA,19.7867,NA,NA
"406",2018-01-02,3937,"NAMINSA S.A. DE C.V.","CLAMS.3407 125 GRS MORA/ARANDANO 6 OZ 4X4 NG",22800,"PIEZAS","H87",0.04072,"24112902",19.7354,928.42,5259.79,6101.35,"USD","CLAMS",NA,"3407",NA,"MIXTO","4.4OZ",19.72815,0.0407201754385965,0.0472354035087719
